id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,cve_score,line_count,char_count,function_count,public_functions,external_functions,payable_functions,require_count,modifier_count,external_calls,delegatecall_usage,state_variables,mapping_count,onlyowner_usage,msg_sender_usage,arithmetic_ops,safemath_usage,timestamp_usage,block_usage,assembly_usage,low_level_calls,event_count,emit_count,fallback_function,receive_function,complexity
sc_reentrancy_307,reentrancy,Critical,SushiSwap,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",539049.16,Critical reentrancy in SushiSwap Proxy,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_308,reentrancy,Critical,Uniswap,Governor,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",358188.17,Critical reentrancy in Uniswap Governor,9.2,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_309,reentrancy,Critical,Uniswap,Pool,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",99466.09,Critical reentrancy in Uniswap Pool,9.9,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_310,reentrancy,Critical,MakerDAO,Governor,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",639166.13,Critical reentrancy in MakerDAO Governor,9.2,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_311,reentrancy,Critical,Aave,ERC20,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",1006930.18,Critical reentrancy in Aave ERC20,9.5,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_312,reentrancy,Critical,Yearn,Pool,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",168554.45,Critical reentrancy in Yearn Pool,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_313,reentrancy,Critical,Compound,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",695238.42,Critical reentrancy in Compound Proxy,9.5,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_314,reentrancy,Critical,Aave,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",427653.65,Critical reentrancy in Aave Vault,9.7,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_315,reentrancy,Critical,Aave,Strategy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",271141.93,Critical reentrancy in Aave Strategy,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_316,reentrancy,Critical,Aave,Proxy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",699797.62,Critical reentrancy in Aave Proxy,9.3,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_317,reentrancy,Critical,MakerDAO,DEX,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",872106.09,Critical reentrancy in MakerDAO DEX,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_318,reentrancy,Critical,Aave,DEX,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",755533.02,Critical reentrancy in Aave DEX,9.8,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_319,reentrancy,Critical,MakerDAO,Governor,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",972774.81,Critical reentrancy in MakerDAO Governor,9.8,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_320,reentrancy,Critical,Curve,Proxy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",105704.2,Critical reentrancy in Curve Proxy,9.4,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_321,reentrancy,Critical,Curve,ERC20,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",363586.22,Critical reentrancy in Curve ERC20,9.7,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_322,reentrancy,Critical,SushiSwap,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",606203.67,Critical reentrancy in SushiSwap Pool,9.8,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_323,reentrancy,Critical,SushiSwap,Governor,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",557118.76,Critical reentrancy in SushiSwap Governor,9.7,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_324,reentrancy,Critical,MakerDAO,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",1083063.71,Critical reentrancy in MakerDAO Pool,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_325,reentrancy,Critical,MakerDAO,Strategy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",463794.01,Critical reentrancy in MakerDAO Strategy,9.1,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_326,reentrancy,Critical,Yearn,Governor,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",244504.3,Critical reentrancy in Yearn Governor,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_327,reentrancy,Critical,Aave,Strategy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",269878.96,Critical reentrancy in Aave Strategy,9.5,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_328,reentrancy,Critical,Yearn,Strategy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",367818.38,Critical reentrancy in Yearn Strategy,9.8,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_329,reentrancy,Critical,Aave,Vault,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",264317.74,Critical reentrancy in Aave Vault,9.3,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_330,reentrancy,Critical,Compound,Strategy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",442075.03,Critical reentrancy in Compound Strategy,9.2,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_331,reentrancy,Critical,MakerDAO,Pool,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",138683.4,Critical reentrancy in MakerDAO Pool,9.8,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_332,reentrancy,Critical,MakerDAO,DEX,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",622459.93,Critical reentrancy in MakerDAO DEX,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_333,reentrancy,Critical,Uniswap,Vault,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",276515.75,Critical reentrancy in Uniswap Vault,9.6,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_334,reentrancy,Critical,Uniswap,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",186912.13,Critical reentrancy in Uniswap Pool,9.4,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_335,reentrancy,Critical,Aave,ERC20,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",1215903.74,Critical reentrancy in Aave ERC20,10.0,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_336,reentrancy,Critical,SushiSwap,Proxy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",686732.8,Critical reentrancy in SushiSwap Proxy,9.3,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_337,reentrancy,Critical,Curve,ERC20,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",407923.87,Critical reentrancy in Curve ERC20,9.3,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_338,reentrancy,Critical,SushiSwap,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",66068.54,Critical reentrancy in SushiSwap Vault,9.5,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_339,reentrancy,Critical,Yearn,Vault,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",129998.07,Critical reentrancy in Yearn Vault,9.2,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_340,reentrancy,Critical,Curve,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",793947.47,Critical reentrancy in Curve Proxy,9.7,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_341,reentrancy,Critical,Yearn,DEX,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",521316.35,Critical reentrancy in Yearn DEX,9.1,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_342,reentrancy,Critical,Aave,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",266923.3,Critical reentrancy in Aave Proxy,9.2,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_343,reentrancy,Critical,SushiSwap,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",844602.1,Critical reentrancy in SushiSwap Vault,9.0,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_344,reentrancy,Critical,Compound,ERC20,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",299661.23,Critical reentrancy in Compound ERC20,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_345,reentrancy,Critical,Aave,DEX,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",338603.53,Critical reentrancy in Aave DEX,9.8,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_346,reentrancy,Critical,Aave,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",113508.71,Critical reentrancy in Aave Pool,9.3,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_347,reentrancy,Critical,MakerDAO,DEX,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",1081480.43,Critical reentrancy in MakerDAO DEX,9.4,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_348,reentrancy,Critical,SushiSwap,ERC20,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",295636.35,Critical reentrancy in SushiSwap ERC20,9.2,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_349,reentrancy,Critical,SushiSwap,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",271728.78,Critical reentrancy in SushiSwap Proxy,9.9,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_350,reentrancy,Critical,Compound,ERC20,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",736742.44,Critical reentrancy in Compound ERC20,9.6,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_351,reentrancy,Critical,MakerDAO,Strategy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",348746.03,Critical reentrancy in MakerDAO Strategy,9.6,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_352,reentrancy,Critical,MakerDAO,Strategy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",600886.4,Critical reentrancy in MakerDAO Strategy,9.6,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_353,reentrancy,Critical,Uniswap,Governor,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",256099.69,Critical reentrancy in Uniswap Governor,9.0,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_354,reentrancy,Critical,Aave,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",818916.94,Critical reentrancy in Aave Pool,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_355,reentrancy,Critical,Yearn,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",628679.65,Critical reentrancy in Yearn Pool,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_356,reentrancy,Critical,Uniswap,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",433483.39,Critical reentrancy in Uniswap Vault,10.0,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_357,reentrancy,Critical,Aave,DEX,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",456692.57,Critical reentrancy in Aave DEX,9.5,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_358,reentrancy,Critical,Yearn,Strategy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",485828.37,Critical reentrancy in Yearn Strategy,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_359,reentrancy,Critical,Uniswap,DEX,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",754418.93,Critical reentrancy in Uniswap DEX,9.1,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_360,reentrancy,Critical,Aave,Proxy,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",662025.24,Critical reentrancy in Aave Proxy,9.5,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_361,reentrancy,Critical,Yearn,Governor,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",433877.66,Critical reentrancy in Yearn Governor,9.3,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_362,reentrancy,Critical,Uniswap,Pool,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",522095.91,Critical reentrancy in Uniswap Pool,9.5,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_363,reentrancy,Critical,SushiSwap,Pool,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",271165.07,Critical reentrancy in SushiSwap Pool,9.5,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_364,reentrancy,Critical,Uniswap,DEX,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",1135347.76,Critical reentrancy in Uniswap DEX,10.0,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_365,reentrancy,Critical,Uniswap,DEX,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",571011.57,Critical reentrancy in Uniswap DEX,9.2,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_366,reentrancy,Critical,Yearn,ERC20,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",747405.83,Critical reentrancy in Yearn ERC20,9.8,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_367,reentrancy,Critical,Aave,Governor,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",487156.39,Critical reentrancy in Aave Governor,9.1,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_368,reentrancy,Critical,Curve,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",560194.3,Critical reentrancy in Curve Proxy,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_369,reentrancy,Critical,Uniswap,Strategy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",99347.75,Critical reentrancy in Uniswap Strategy,9.8,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_370,reentrancy,Critical,MakerDAO,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",411952.6,Critical reentrancy in MakerDAO Vault,9.1,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_371,reentrancy,Critical,MakerDAO,Governor,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",552164.04,Critical reentrancy in MakerDAO Governor,9.7,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_372,reentrancy,Critical,Yearn,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",494112.8,Critical reentrancy in Yearn Vault,9.1,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_373,reentrancy,Critical,Yearn,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",435142.66,Critical reentrancy in Yearn Proxy,9.3,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_374,reentrancy,Critical,SushiSwap,Proxy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",588274.95,Critical reentrancy in SushiSwap Proxy,9.9,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_375,reentrancy,Critical,Yearn,Vault,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",153312.87,Critical reentrancy in Yearn Vault,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_376,reentrancy,Critical,Compound,Strategy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",881157.59,Critical reentrancy in Compound Strategy,9.0,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_377,reentrancy,Critical,Aave,Governor,"
function withdraw(uint256 amount) external {
    require(balances[msg.sender] >= amount);
    (bool success, ) = msg.sender.call{value: amount}("""");
    require(success);
    balances[msg.sender] -= amount;
}",475188.15,Critical reentrancy in Aave Governor,9.9,6,209,1,0,1,0,2,0,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,1
sc_reentrancy_378,reentrancy,Critical,Compound,Strategy,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",641210.91,Critical reentrancy in Compound Strategy,9.4,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
sc_reentrancy_379,reentrancy,Critical,SushiSwap,Governor,"
function emergencyWithdraw() external {
    uint256 balance = userBalances[msg.sender];
    payable(msg.sender).transfer(balance);
    userBalances[msg.sender] = 0;
}",327471.64,Critical reentrancy in SushiSwap Governor,9.9,5,167,1,0,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
